
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	Column 5 (V/s)	Scan	WE(1).Potential (V)
8244	0.277099609375	758.658049084573	-0.00010382080078125		2	0.276885986328125
8245	0.276641845703125	758.749602084341	-0.000103759765625		2	0.276397705078125
8246	0.27618408203125	758.84115508411	-0.000103759765625		2	0.2760009765625
8247	0.275726318359375	758.932708083879	-0.000103759765625		2	0.275482177734375
8248	0.2752685546875	759.024261083648	-0.000103790283203125		2	0.275054931640625
8249	0.274810791015625	759.115814083417	-0.000103759765625		2	0.274627685546875
8250	0.27435302734375	759.207367083186	-0.000103759765625		2	0.274169921875
8251	0.273895263671875	759.298920082955	-0.000103759765625		2	0.273712158203125
8252	0.2734375	759.390473082723	-0.000103790283203125		2	0.273193359375
8253	0.272979736328125	759.482026082492	-0.00010382080078125		2	0.272735595703125
8254	0.27252197265625	759.573579082261	-0.000103729248046875		2	0.27227783203125
8255	0.272064208984375	759.66513208203	-0.000103729248046875		2	0.2718505859375
8256	0.2716064453125	759.756685081799	-0.00010369873046875		2	0.271392822265625
8257	0.271148681640625	759.848238081568	-0.000103668212890625		2	0.27093505859375
8258	0.27069091796875	759.939791081336	-0.000103729248046875		2	0.270477294921875
8259	0.270233154296875	760.031344081105	-0.0001036376953125		2	0.270050048828125
8260	0.269775390625	760.122897080874	-0.000103668212890625		2	0.269561767578125
8261	0.269317626953125	760.214450080643	-0.000103607177734375		2	0.26904296875
8262	0.26885986328125	760.306003080412	-0.000103668212890625		2	0.268646240234375
8263	0.268402099609375	760.397556080181	-0.000103759765625		2	0.2681884765625
8264	0.2679443359375	760.48910907995	-0.00010369873046875		2	0.26776123046875
8265	0.267486572265625	760.580662079718	-0.00010369873046875		2	0.267303466796875
8266	0.26702880859375	760.672215079487	-0.0001036376953125		2	0.26678466796875
8267	0.266571044921875	760.763768079256	-0.000103607177734375		2	0.266387939453125
8268	0.26611328125	760.855321079025	-0.000103607177734375		2	0.265869140625
8269	0.265655517578125	760.946874078794	-0.000103607177734375		2	0.265411376953125
8270	0.26519775390625	761.038427078563	-0.00010357666015625		2	0.264984130859375
8271	0.264739990234375	761.129980078332	-0.00010357666015625		2	0.26458740234375
8272	0.2642822265625	761.2215330781	-0.000103607177734375		2	0.26409912109375
8273	0.263824462890625	761.313086077869	-0.00010357666015625		2	0.2635498046875
8274	0.26336669921875	761.404639077638	-0.000103240966796875		2	0.263214111328125
