
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	WE(2).Current (A)	Scan	WE(1).Potential (V)
5544	0.58746337890625	530.444793660756	-0.00071136474609375	4.962158203125E-05	2	
5545	0.587921142578125	530.536346660524	-0.00070831298828125	4.9407958984375E-05	2	
5546	0.58837890625	530.627899660293	-0.00070953369140625	4.9285888671875E-05	2	
5547	0.588836669921875	530.719452660062	-0.00070587158203125	4.91943359375E-05	2	
5548	0.58929443359375	530.811005659831	-0.0007073974609375	4.931640625E-05	2	
5549	0.589752197265625	530.9025586596	-0.0007037353515625	4.8858642578125E-05	2	
5550	0.5902099609375	530.994111659369	-0.00070526123046875	4.9163818359375E-05	2	
5551	0.590667724609375	531.085664659138	-0.0007012939453125	4.8736572265625E-05	2	
5552	0.59112548828125	531.177217658906	-0.00070281982421875	4.8919677734375E-05	2	
5553	0.591583251953125	531.268770658675	-0.00069915771484375	4.8858642578125E-05	2	
5554	0.592041015625	531.360323658444	-0.00070037841796875	4.8919677734375E-05	2	
5555	0.592498779296875	531.451876658213	-0.000697021484375	4.864501953125E-05	2	
5556	0.59295654296875	531.543429657982	-0.0006982421875	4.8828125E-05	2	
5557	0.593414306640625	531.634982657751	-0.0006951904296875	4.8675537109375E-05	2	
5558	0.5938720703125	531.72653565752	-0.00069580078125	4.8736572265625E-05	2	
5559	0.594329833984375	531.818088657288	-0.000693359375	4.84619140625E-05	2	
5560	0.59478759765625	531.909641657057	-0.00069305419921875	4.852294921875E-05	2	
5561	0.595245361328125	532.001194656826	-0.00069122314453125	4.840087890625E-05	2	
5562	0.595703125	532.092747656595	-0.00069091796875	4.833984375E-05	2	
5563	0.596160888671875	532.184300656364	-0.00068939208984375	4.8187255859375E-05	2	
5564	0.59661865234375	532.275853656133	-0.00068817138671875	4.8309326171875E-05	2	
5565	0.597076416015625	532.367406655902	-0.0006878662109375	4.8309326171875E-05	2	
5566	0.5975341796875	532.45895965567	-0.00068572998046875	4.8126220703125E-05	2	
5567	0.597991943359375	532.550512655439	-0.00068572998046875	4.8004150390625E-05	2	
5568	0.59844970703125	532.642065655208	-0.00068328857421875	4.7882080078125E-05	2	
5569	0.598907470703125	532.733618654977	-0.00068450927734375	4.791259765625E-05	2	
5570	0.599365234375	532.825171654746	-0.00068115234375	4.7698974609375E-05	2	
5571	0.599822998046875	532.916724654515	-0.00068267822265625	4.78515625E-05	2	
5572	0.60028076171875	533.008277654283	-0.00067901611328125	4.7576904296875E-05	2	
5573	0.600738525390625	533.099830654052	-0.000679931640625	4.7607421875E-05	2	
5574	0.6011962890625	533.191383653821	-0.00067596435546875	4.7271728515625E-05	2	
5575	0.601654052734375	533.28293665359	-0.000677490234375	4.754638671875E-05	2	
5576	0.60211181640625	533.374489653359	-0.0006732177734375	4.7119140625E-05	2	
5577	0.602569580078125	533.466042653128	-0.000675048828125	4.730224609375E-05	2	
5578	0.60302734375	533.557595652897	-0.0006707763671875	4.72412109375E-05	2	
5579	0.603485107421875	533.649148652665	-0.0006719970703125	4.7271728515625E-05	2	
5580	0.60394287109375	533.740701652434	-0.0006683349609375	4.6661376953125E-05	2	
5581	0.604400634765625	533.832254652203	-0.0006695556640625	4.705810546875E-05	2	
5582	0.6048583984375	533.923807651972	-0.00066650390625	4.6783447265625E-05	2	
5583	0.605316162109375	534.015360651741	-0.0006671142578125	4.681396484375E-05	2	
5584	0.60577392578125	534.10691365151	-0.0006646728515625	4.656982421875E-05	2	
5585	0.606231689453125	534.198466651279	-0.00066436767578125	4.644775390625E-05	2	
5586	0.606689453125	534.290019651047	-0.000662841796875	4.638671875E-05	2	
5587	0.607147216796875	534.381572650816	-0.00066192626953125	4.632568359375E-05	2	
5588	0.60760498046875	534.473125650585	-0.00066070556640625	4.6539306640625E-05	2	
5589	0.608062744140625	534.564678650354	-0.0006591796875	4.6417236328125E-05	2	
5590	0.6085205078125	534.656231650123	-0.0006585693359375	4.6356201171875E-05	2	
5591	0.608978271484375	534.747784649892	-0.0006561279296875	4.6234130859375E-05	2	
5592	0.60943603515625	534.83933764966	-0.0006561279296875	4.632568359375E-05	2	
5593	0.609893798828125	534.930890649429	-0.00065338134765625	4.608154296875E-05	2	
5594	0.6103515625	535.022443649198	-0.00065399169921875	4.6051025390625E-05	2	
5595	0.610809326171875	535.113996648967	-0.000650634765625	4.5867919921875E-05	2	
5596	0.61126708984375	535.205549648736	-0.00065155029296875	4.58984375E-05	2	
5597	0.611724853515625	535.297102648505	-0.000648193359375	4.57000732421875E-05	2	
5598	0.6121826171875	535.388655648274	-0.0006494140625	4.5501708984375E-05	2	
5599	0.612640380859375	535.480208648042	-0.000645751953125	4.53521728515625E-05	2	
5600	0.61309814453125	535.571761647811	-0.00064697265625	4.5623779296875E-05	2	
5601	0.613555908203125	535.66331464758	-0.00064300537109375	4.55230712890625E-05	2	
5602	0.614013671875	535.754867647349	-0.00064453125	4.534912109375E-05	2	
5603	0.614471435546875	535.846420647118	-0.00064056396484375	4.5196533203125E-05	2	
5604	0.61492919921875	535.937973646887	-0.00064178466796875	4.5318603515625E-05	2	
5605	0.615386962890625	536.029526646656	-0.000638427734375	4.5001220703125E-05	2	
5606	0.6158447265625	536.121079646424	-0.00063934326171875	4.5123291015625E-05	2	
5607	0.616302490234375	536.212632646193	-0.000635986328125	4.486083984375E-05	2	
5608	0.61676025390625	536.304185645962	-0.0006365966796875	4.49066162109375E-05	2	
5609	0.617218017578125	536.395738645731	-0.00063385009765625	4.4769287109375E-05	2	
5610	0.61767578125	536.4872916455	-0.000633544921875	4.47998046875E-05	2	
