index	Potential [V]	Disk Current density[mA/cm2]	Ring Current density[mA/cm2]
616	0.3631098697254727	-1.2287445068359375	0.0560760498046875
617	0.3635646823047989	-1.2286224365234375	0.05572509765625
618	0.36400400164824376	-1.2278594970703125	0.055877685546875
619	0.3644481165170805	-1.2272949218749998	0.05598449707031249
620	0.364898871344152	-1.2270050048828127	0.05590820312499999
621	0.36535995499514445	-1.227142333984375	0.05590820312499999
622	0.36580296320427536	-1.226531982421875	0.055816650390625
623	0.36626072687615036	-1.2265319824218752	0.05574035644531249
624	0.3667007839927324	-1.225799560546875	0.05586242675781249
625	0.36716408096313646	-1.2260284423828125	0.055755615234375
626	0.3676144669036394	-1.2257232666015625	0.055938720703125
627	0.36808219051286667	-1.2261352539062502	0.055755615234375
628	0.3685237231757232	-1.2254638671875	0.055694580078125
629	0.36898628237299	-1.2256622314453125	0.05578613281249999
630	0.3694185928716314	-1.224609375	0.0557098388671875
631	0.36989369421223073	-1.2253265380859375	0.0559234619140625
632	0.3703374401944989	-1.2247467041015625	0.0555572509765625
633	0.3708003682783343	-1.2249603271484375	0.05572509765625
634	0.3712437453740338	-1.224365234375	0.05548095703125
635	0.371700402386203	-1.2243194580078125	0.055816650390625
636	0.3721493127804315	-1.2239532470703125	0.0555572509765625
637	0.37260965865828677	-1.22406005859375	0.055755615234375
638	0.3730589379390839	-1.2237091064453125	0.0554656982421875
639	0.3735078483333124	-1.2233428955078125	0.0556182861328125
640	0.37395749650067817	-1.2230072021484373	0.0555572509765625
641	0.3744137846262788	-1.2229461669921875	0.055511474609375
642	0.37485826838168407	-1.2223968505859377	0.0554351806640625
643	0.37531049875503003	-1.22216796875	0.05552673339843751
644	0.3757656802209248	-1.2220611572265625	0.05554199218749999
645	0.3762120084091731	-1.221588134765625	0.0555419921875
646	0.3766557543914413	-1.22100830078125	0.0554351806640625
647	0.37710724699165	-1.2207489013671875	0.055450439453125
648	0.3775653795500936	-1.22076416015625	0.055267333984375
649	0.37800433000696987	-1.2199859619140623	0.055511474609375
650	0.37846836475051115	-1.220245361328125	0.0553436279296875
651	0.37891137295964206	-1.2196350097656252	0.05535888671875
652	0.37937061217779144	-1.2196960449218752	0.0553131103515625
653	0.37981288261378515	-1.2190551757812498	0.055267333984375
654	0.38028540174840425	-1.2196655273437502	0.0554962158203125
655	0.380731361050084	-1.21917724609375	0.0553131103515625
656	0.3811953957936252	-1.2194366455078125	0.0553436279296875
657	0.38162733740569804	-1.2183685302734377	0.05523681640625
658	0.38208952771639626	-1.2185516357421877	0.05523681640625
659	0.38253253592552716	-1.2179412841796875	0.0551910400390625
660	0.38299103737053936	-1.2179718017578125	0.0552520751953125
661	0.3834266678482982	-1.2170562744140625	0.0550079345703125
662	0.3838844315201732	-1.2170562744140625	0.0552215576171875
663	0.38433039082185294	-1.2165679931640625	0.05509948730468749
664	0.38479110558627677	-1.2166900634765625	0.0551300048828125
665	0.3852341137954077	-1.2160797119140623	0.0550689697265625
666	0.3856819175299304	-1.2156677246093748	0.0551605224609375
667	0.3861245568524927	-1.2150421142578125	0.055023193359375
668	0.3865849027303479	-1.21514892578125	0.05511474609375
669	0.387050044133595	-1.2154541015625002	0.05496215820312501
